season,gameId,period,startAction,endAction,offenseCount,defenseCount,missingOffense,missingDefense,class,fabricatedPlayers
2025-26,0022500042,3,391,391,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,393,393,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,394,399,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,400,400,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,401,411,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,412,413,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,414,414,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,416,417,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,419,419,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,422,423,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,424,424,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,426,426,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,430,431,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,432,432,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,434,435,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,436,437,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,438,438,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,440,442,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,443,443,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,450,450,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,451,451,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,453,457,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,462,463,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,464,464,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,470,472,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,474,475,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,476,476,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,478,479,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,480,480,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,483,483,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,485,486,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,488,502,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,505,505,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,507,507,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,508,509,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,510,510,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,512,517,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,518,523,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,524,533,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,534,534,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,538,544,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,545,546,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,554,555,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,556,558,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,4,566,568,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,4,569,571,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,4,573,573,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,4,577,580,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,4,581,582,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,4,583,583,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,4,585,585,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,4,591,592,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,4,594,597,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,4,598,598,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,4,600,600,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,4,602,603,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,4,604,604,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,4,606,608,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,4,609,609,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,4,610,610,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,4,622,623,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500044,2,278,278,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500044,2,281,281,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500044,2,284,284,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500048,4,584,586,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500048,4,588,588,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500048,4,589,590,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500048,4,591,592,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500048,4,593,596,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500048,4,597,597,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500048,4,603,604,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500048,4,605,606,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500048,4,607,607,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500048,4,609,609,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500048,4,613,614,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500048,4,615,618,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500048,4,618,618,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500048,4,620,620,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500048,4,625,627,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500048,4,629,633,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500048,4,634,634,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500048,4,637,637,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500048,4,639,639,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500050,4,556,556,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500050,4,558,560,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500050,4,562,564,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500050,4,566,569,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500053,2,265,265,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500053,2,268,273,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500053,2,274,274,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500053,2,276,277,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500053,2,279,279,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500053,2,281,282,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500053,2,284,284,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500053,2,286,286,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500053,2,294,294,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500053,2,295,295,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500053,2,296,297,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500053,2,298,298,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500053,2,299,299,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500053,2,300,301,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500053,2,302,302,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500053,2,304,306,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500053,2,308,308,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500053,2,311,315,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500053,2,316,317,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500053,2,318,318,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500053,2,320,320,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500053,2,322,322,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500053,2,324,329,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500053,2,330,332,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500053,2,333,344,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500053,2,345,346,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500054,4,663,666,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500061,4,603,603,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500061,4,605,606,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500061,4,607,607,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500061,4,608,609,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500061,4,610,611,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500061,4,612,612,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500061,4,614,614,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500069,3,517,522,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500069,3,523,523,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500069,3,525,527,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500070,3,526,526,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500074,2,205,207,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500074,2,208,208,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500074,2,211,212,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500074,2,213,214,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500074,2,215,215,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500074,2,216,222,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500074,2,224,225,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500074,2,226,227,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500074,2,228,243,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,613,614,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,615,616,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500075,4,617,617,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,618,618,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500075,4,620,621,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,624,625,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500075,4,628,628,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,629,629,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500075,4,631,631,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,638,638,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500075,4,640,641,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,642,643,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500075,4,644,645,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,646,646,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500075,4,648,654,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,655,657,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500075,4,659,664,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,665,665,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500075,4,667,667,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,669,670,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500075,4,671,671,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,672,672,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500075,4,678,679,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,680,680,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500075,4,682,683,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,684,684,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500075,4,686,687,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,688,689,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500075,4,692,696,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500075,4,697,697,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500079,2,190,190,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500079,2,191,191,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500079,2,193,193,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500081,3,485,486,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500087,4,646,648,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500087,4,650,650,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500087,4,652,653,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500087,4,661,663,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500087,4,664,664,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500087,4,665,665,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500087,4,667,669,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500087,4,671,671,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500087,4,673,673,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500087,4,675,680,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500087,4,682,686,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500087,4,689,690,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,1,90,91,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,1,92,92,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,1,94,94,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,1,96,96,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,1,97,98,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,1,101,101,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,1,103,106,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,1,109,109,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,4,626,627,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,4,628,629,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,4,630,630,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,4,632,633,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,4,636,639,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,4,640,640,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,4,646,647,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,4,648,648,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,4,651,651,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,4,653,653,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,4,654,654,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,4,655,655,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,4,657,659,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,4,669,670,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,4,671,671,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,4,673,675,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,4,676,677,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,4,678,681,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,4,682,683,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,4,684,684,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,4,686,686,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,4,702,702,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500104,4,705,707,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500104,4,708,708,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500120,1,97,97,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500120,1,99,99,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500120,1,101,102,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500120,1,103,103,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500120,1,108,109,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500120,1,110,111,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500120,1,114,116,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500120,1,117,117,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500120,1,119,119,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500120,1,121,122,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500120,1,123,124,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500120,1,127,133,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,3,689,477,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,684,685,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,686,687,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500125,4,620,598,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,651,651,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500125,4,600,600,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,602,602,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500125,4,604,605,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,608,615,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500125,4,616,617,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,622,623,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500125,4,626,626,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,629,630,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500125,4,631,632,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,633,633,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500125,4,635,635,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,636,636,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500125,4,637,638,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,639,639,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500125,4,641,643,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,644,657,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500125,4,658,661,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,663,664,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500125,4,665,665,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,666,666,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500125,4,668,668,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,670,670,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500125,4,674,676,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500125,4,679,680,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500125,4,681,681,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500128,4,544,544,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500128,4,546,546,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500128,4,549,551,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500128,4,556,556,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500128,4,558,560,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500128,4,562,563,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500128,4,564,565,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500128,4,566,567,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500128,4,568,571,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500128,4,576,577,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500128,4,578,579,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500128,4,580,580,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500128,4,582,594,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500128,4,595,597,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500128,4,599,603,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500128,4,604,605,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500128,4,612,613,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500128,4,621,621,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500128,4,623,634,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500129,4,613,614,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500129,4,615,615,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500129,4,617,619,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500129,4,620,620,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,605,605,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,607,607,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500139,4,615,615,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,616,620,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500139,4,622,622,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,630,630,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500139,4,631,631,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,632,634,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500139,4,638,640,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,641,642,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500139,4,643,646,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,648,648,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500139,4,649,650,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,654,654,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500139,4,658,659,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,660,661,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500139,4,662,662,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,663,665,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500139,4,667,667,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,668,668,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500139,4,672,672,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,673,673,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500139,4,675,675,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,676,678,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500139,4,680,681,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,682,682,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500139,4,683,684,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500139,4,685,685,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500139,4,686,687,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500140,3,372,372,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500140,3,373,373,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500140,3,374,374,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500140,3,377,377,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500140,3,380,381,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500140,3,382,382,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500140,3,385,385,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500140,3,387,387,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500140,3,391,391,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500140,3,392,393,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500140,3,398,398,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500140,3,402,403,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500140,3,404,404,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500140,3,406,406,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500140,3,410,411,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500140,3,412,413,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500140,3,414,415,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500140,3,416,416,4,5,1,0,OFFENSE_INCOMPLETE,NO
