season,playerId,player,teamId,drblP,drblLn,drblB,rawAbilityRate,fusedRateRaw,fusionDelta,posteriorAbilityRate,drbl100,possessions
2025-26,1629011,Mitchell Robinson,1610612752,1.22,2.22,0.12,1.2706,0.15,-1.1206,0.1438,0.14,4669
2025-26,1630194,Paul Reed,1610612765,1.4,-0.11,0,1.4766,0.68,-0.7965999999999999,0.6467,0.65,3883
2025-26,1628963,Marvin Bagley III,1610612764,1.07,1.32,-0.12,1.1118,0.48,-0.6317999999999999,0.4621,0.46,5149
2025-26,1641706,Brandon Miller,1610612766,0.68,-0.37,0,0.7007,0.03,-0.6707,0.0293,0.03,8072
2025-26,1630568,Luka Garza,1610612738,1.16,0.08,0.13,1.2095,0.81,-0.39949999999999997,0.7762,0.78,4589
2025-26,1628381,John Collins,1610612746,0.71,-0.57,-0.19,0.7257,0.4,-0.3257,0.3897,0.39,7593
2025-26,1629680,Matisse Thybulle,1610612757,2.38,1.12,0.12,2.6155,1.76,-0.8554999999999999,1.6035,1.6,2049
2025-26,1628991,Jaren Jackson Jr.,1610612763,0.87,-0.48,-0.05,0.8945,0.1826,-0.7119,0.1767,0.18,5984
2025-26,1627780,Gary Payton II,1610612744,1.1,0.72,-0.11,1.145,0.04,-1.105,0.0384,0.04,4658
2025-26,1641708,Amen Thompson,1610612745,0.43,5.2,-0.17,0.4367,-0.26,-0.6967,-0.2557,-0.26,12012
2025-26,1629013,Landry Shamet,1610612752,1.01,0.57,-0.12,1.051,0.81,-0.24099999999999988,0.7779,0.78,4854
2025-26,1630532,Franz Wagner,1610612753,1.16,-0.72,-0.03,1.2133,0.67,-0.5433,0.6394,0.64,4174
2025-26,202331,Paul George,1610612755,1.03,1.22,-0.18,1.0747,0.1,-0.9747,0.0959,0.1,4694
2025-26,1631169,Josh Minott,1610612738,1.38,-1.54,0.08,1.4604,0.15,-1.3104,0.1416,0.14,3365
2025-26,1631255,Karlo Matković,1610612740,1.23,-0.35,-0.14,1.3004,0.73,-0.5704,0.6924,0.69,3688
2025-26,1631165,Keon Ellis,1610612758,0.76,-0.81,-0.11,0.7846,0.26,-0.5246,0.2516,0.25,6005
2025-26,1630596,Evan Mobley,1610612739,0.52,2.46,0.14,0.5335,-0.29,-0.8234999999999999,-0.2835,-0.28,8779
2025-26,1642396,Blake Hinson,1610612762,3.27,0.18,-0.23,3.8071,0.97,-2.8371000000000004,0.8332,0.83,1218
2025-26,1641739,Toumani Camara,1610612757,0.39,2,-0.14,0.3927,-0.22,-0.6127,-0.2163,-0.22,11640
2025-26,1628436,Luke Kornet,1610612759,0.75,-1.32,0.03,0.7708,0.35,-0.42080000000000006,0.3385,0.34,5861
2025-26,1630193,Immanuel Quickley,1610612761,0.48,1.12,-0.3,0.4907,0.17,-0.3207,0.1664,0.17,9153
2025-26,1629028,Deandre Ayton,1610612747,0.54,-2.55,-0.21,0.5565,0.05,-0.5065,0.0488,0.05,8061
2025-26,1629661,Cameron Johnson,1610612743,0.63,-0.09,-0.15,0.6496,-0.19,-0.8395999999999999,-0.1846,-0.18,6872
2025-26,1630170,Devin Vassell,1610612759,0.52,1.77,-0.19,0.5338,0.05,-0.48380000000000006,0.0488,0.05,8333
2025-26,1629639,Tyler Herro,1610612748,0.94,-0.33,-0.25,0.9819,1.04,0.05810000000000004,0.9951,1,4431
2025-26,203932,Aaron Gordon,1610612743,0.99,3.37,0.05,1.0368,0.7,-0.3368,0.668,0.67,4176
2025-26,1630549,Day'Ron Sharpe,1610612751,0.88,0.78,0.12,0.9125,0.43,-0.4825,0.4124,0.41,4696
2025-26,1630538,Bones Hyland,1610612750,0.81,-1.61,-0.22,0.8456,0.11,-0.7356,0.1057,0.11,4951
2025-26,1629004,Svi Mykhailiuk,1610612762,0.8,2.72,-0.35,0.8373,0.08,-0.7573000000000001,0.0769,0.08,4971
2025-26,1627783,Pascal Siakam,1610612754,0.46,1.99,-0.02,0.4739,0.1,-0.3739,0.0978,0.1,8690
2025-26,1628960,Grayson Allen,1610612756,0.65,2.04,0,0.6696,0.14,-0.5296,0.1355,0.14,6039
2025-26,1642270,Donovan Clingan,1610612757,0.44,-1.15,0.17,0.4508,0.38,-0.07079999999999997,0.3716,0.37,8850
2025-26,1629048,Goga Bitadze,1610612753,0.98,-0.54,0.01,1.0253,0.48,-0.5453000000000001,0.4565,0.46,3878
2025-26,1626171,Bobby Portis,1610612749,0.57,-0.17,-0.27,0.5833,-0.02,-0.6033000000000001,-0.0194,-0.02,6650
2025-26,1631323,Simone Fontecchio,1610612748,0.74,-0.73,-0.12,0.7701,0.28,-0.4901,0.2693,0.27,5031
2025-26,1630559,Austin Reaves,1610612747,0.51,0.41,-0.05,0.5256,0.28,-0.24559999999999993,0.2725,0.27,7310
2025-26,1627936,Alex Caruso,1610612760,0.87,2.36,-0.1,0.9104,0.52,-0.39039999999999997,0.4964,0.5,4205
2025-26,1630692,Jordan Goodwin,1610612756,0.58,0.68,-0.2,0.6012,0.17,-0.4311999999999999,0.1648,0.16,6325
2025-26,1629723,John Konchar,1610612763,0.76,0.65,-0.06,0.7895,0.6,-0.1895,0.5751,0.58,4616
2025-26,1642349,Ajay Mitchell,1610612760,0.54,1.2,-0.1,0.5581,0.17,-0.3881,0.1647,0.16,6235
2025-26,1630183,Jaden McDaniels,1610612750,0.34,0.71,-0.15,0.3513,0.08,-0.2713,0.0784,0.08,9895
2025-26,201950,Jrue Holiday,1610612757,0.51,3.13,-0.23,0.5238,0.1,-0.42380000000000007,0.097,0.1,6537
2025-26,1626157,Karl-Anthony Towns,1610612752,0.35,2,0.01,0.3615,-0.14,-0.5015000000000001,-0.1371,-0.14,9409
2025-26,1642867,Collin Murray-Boyles,1610612761,0.62,0.05,-0.12,0.6474,0.1,-0.5474,0.0963,0.1,5202
2025-26,1629731,Dean Wade,1610612739,0.57,1.37,-0.1,0.595,0.19,-0.40499999999999997,0.1834,0.18,5515
2025-26,1628978,Donte DiVincenzo,1610612750,0.3,2.87,-0.26,0.3071,0.15,-0.1571,0.1472,0.15,10628
2025-26,1631095,Jabari Smith Jr.,1610612745,0.29,-2.06,-0.32,0.2939,0.16,-0.1339,0.1571,0.16,11005
2025-26,1631221,Collin Gillespie,1610612756,0.34,3.11,-0.2,0.3488,0.11,-0.2388,0.1077,0.11,9235
2025-26,1642504,Cormac Ryan,1610612749,2.51,0,0.09,2.9751,1.097,-1.8780999999999999,0.9249,0.92,1075
2025-26,1630188,Jalen Smith,1610612741,0.63,3.55,0.01,0.6589,0.3,-0.35890000000000005,0.2878,0.29,4730
2025-26,1641765,Olivier-Maxence Prosper,1610612763,0.7,-0.53,0.04,0.7308,0.02,-0.7108,0.0191,0.02,4206
2025-26,203468,CJ McCollum,1610612764,0.31,1.65,-0.21,0.3181,-0.12,-0.4381,-0.1176,-0.12,9636
2025-26,1629060,Rui Hachimura,1610612747,0.37,0.47,-0.31,0.3786,-0.09,-0.4686,-0.0878,-0.09,8095
2025-26,1627884,Derrick Jones Jr.,1610612746,0.53,0.87,-0.1,0.5448,0.41,-0.13479999999999998,0.3957,0.4,5548
2025-26,1631248,Baylor Scheierman,1610612738,0.52,0.05,-0.15,0.5437,0.24,-0.30369999999999997,0.2316,0.23,5523
2025-26,1642066,Myron Gardner,1610612748,1.51,1.26,0.01,1.6852,1,-0.6852,0.898,0.9,1760
2025-26,1642843,Cooper Flagg,1610612742,0.3,0.29,-0.23,0.3064,-0.05,-0.3564,-0.049,-0.05,9629
2025-26,1627751,Jakob Poeltl,1610612761,0.6,-0.46,-0.29,0.6306,0.02,-0.6106,0.0192,0.02,4662
2025-26,1630695,Micah Potter,1610612754,0.69,1.49,0.03,0.7283,-0.07,-0.7983,-0.0666,-0.07,3937
2025-26,1641775,Jordan Walsh,1610612738,0.58,-1.09,0.01,0.6047,0.2,-0.4047,0.1919,0.19,4729
2025-26,1642364,Jamir Watkins,1610612764,0.62,3,0,0.6465,-0.04,-0.6865,-0.0382,-0.04,4360
2025-26,203084,Harrison Barnes,1610612759,0.33,-0.81,-0.16,0.3342,-0.09,-0.4242,-0.0878,-0.09,8147
2025-26,1641718,Keyonte George,1610612762,0.34,-1.6,-0.03,0.3469,0.1,-0.24689999999999998,0.0975,0.1,7785
2025-26,1631121,Bryce McGowens,1610612740,0.69,-0.05,-0.11,0.728,0.24,-0.488,0.2276,0.23,3675
2025-26,1642928,Dylan Cardwell,1610612758,0.67,2.1,-0.11,0.7085,0.29,-0.41850000000000004,0.2754,0.28,3770
2025-26,1642844,Dylan Harper,1610612759,0.4,1.51,-0.26,0.411,-0.19,-0.601,-0.1842,-0.18,6400
2025-26,1641709,Ausar Thompson,1610612765,0.33,3.05,-0.19,0.3414,-0.04,-0.38139999999999996,-0.039,-0.04,7625
2025-26,1642875,Maxime Raynaud,1610612758,0.31,-1.48,-0.39,0.3162,0.11,-0.2062,0.1074,0.11,8186
2025-26,1630264,Anthony Gill,1610612764,0.6,1.85,-0.25,0.6315,0.4,-0.23149999999999993,0.3811,0.38,4022
2025-26,1630643,Jay Huff,1610612754,0.34,-0.44,0,0.346,0.21,-0.13599999999999998,0.2043,0.2,7232
2025-26,1628970,Miles Bridges,1610612766,0.25,-1.03,0.02,0.2543,-0.18,-0.4343,-0.1763,-0.18,9654
2025-26,1631108,Max Christie,1610612742,0.25,-1.89,-0.41,0.259,0.27,0.01100000000000001,0.2643,0.26,9321
2025-26,1630167,Obi Toppin,1610612754,1.2,-0.45,-0.13,1.3346,-0.22,-1.5546,-0.1981,-0.2,1805
2025-26,203897,Zach LaVine,1610612758,0.46,-0.45,-0.37,0.4801,-0.0439,-0.524,-0.0422,-0.04,4990
2025-26,1642281,Jaylon Tyson,1610612739,0.31,0.03,-0.22,0.3188,0.14,-0.17879999999999996,0.1364,0.14,7513
2025-26,1642285,Cam Spencer,1610612763,0.33,-0.06,-0.11,0.341,0.02,-0.321,0.0194,0.02,6894
2025-26,1630543,Isaiah Jackson,1610612754,0.58,-0.13,-0.04,0.6053,0.17,-0.4352999999999999,0.1615,0.16,3814
2025-26,1631159,Leonard Miller,1610612750,0.69,4.09,-0.18,0.735,-1.24,-1.975,-1.1645,-1.16,3086
2025-26,201942,DeMar DeRozan,1610612758,0.22,-1.67,-0.09,0.2276,0.22,-0.007599999999999996,0.2156,0.22,9893
2025-26,1642854,Asa Newell,1610612737,0.96,0.49,-0.09,1.0521,0.35,-0.7021000000000001,0.3199,0.32,2129
2025-26,1642967,John Poulakidas,1610612742,1.75,-0.19,-0.24,2.0766,0.6356,-1.4409999999999998,0.5361,0.54,1077
2025-26,1631245,Quenton Jackson,1610612754,0.54,2.28,-0.03,0.572,0.56,-0.0119999999999999,0.5325,0.53,3872
2025-26,1641757,Jordan Miller,1610612746,0.4,-1.02,-0.02,0.4118,0.44,0.028200000000000003,0.4237,0.42,5199
2025-26,1631157,Ryan Rollins,1610612749,0.21,2.58,-0.2,0.2179,-0.01,-0.22790000000000002,-0.0098,-0.01,9777
2025-26,1630696,Dru Smith,1610612748,0.41,-3.1,-0.01,0.4249,0.31,-0.1149,0.2981,0.3,4993
2025-26,1631217,Moussa Diabaté,1610612766,0.27,3.72,0.26,0.2778,0.07,-0.20779999999999998,0.0682,0.07,7587
2025-26,1631103,Malaki Branham,1610612764,1.52,1.53,-0.08,1.7969,1.2071,-0.5897999999999999,1.0217,1.02,1102
2025-26,1642914,Javon Small,1610612763,0.53,0.34,-0.08,0.5602,-0.22,-0.7802,-0.2082,-0.21,3518
2025-26,1630191,Isaiah Stewart,1610612765,0.35,-1.17,-0.07,0.3591,0.09,-0.2691,0.0868,0.09,5465
2025-26,1626162,Kelly Oubre Jr.,1610612755,0.28,0.11,-0.18,0.2934,0.16,-0.1334,0.1553,0.16,6594
2025-26,1642864,Hugo González,1610612738,0.44,5.04,-0.15,0.4568,-0.31,-0.7667999999999999,-0.296,-0.3,4219
2025-26,1629660,Ty Jerome,1610612763,1.19,0.64,-0.09,1.3541,1.11,-0.24409999999999998,0.973,0.97,1421
2025-26,1631342,Daeqwon Plowden,1610612758,0.51,-0.96,-0.3,0.5417,-0.32,-0.8616999999999999,-0.3028,-0.3,3529
2025-26,1630168,Onyeka Okongwu,1610612737,0.19,-0.96,-0.08,0.1942,-0.16,-0.3542,-0.1568,-0.16,9769
2025-26,1631101,Shaedon Sharpe,1610612757,0.29,0.8,-0.07,0.2979,0.04,-0.2579,0.0388,0.04,6330
2025-26,1641729,Brice Sensabaugh,1610612762,0.24,0.21,-0.24,0.2419,0.02,-0.22190000000000001,0.0195,0.02,7709
2025-26,1642377,Jaylen Wells,1610612763,0.24,1,-0.1,0.2433,-0.12,-0.36329999999999996,-0.1169,-0.12,7600
2025-26,1630182,Josh Green,1610612766,0.49,2.69,-0.01,0.5137,0.14,-0.37370000000000003,0.1326,0.13,3573
2025-26,1628988,Aaron Holiday,1610612745,0.54,0.33,-0.34,0.5772,-0.02,-0.5972000000000001,-0.0188,-0.02,3075
2025-26,1642419,Jamison Battle,1610612761,0.74,3.99,-0.46,0.8101,0.1,-0.7101000000000001,0.0914,0.09,2138
2025-26,204456,T.J. McConnell,1610612754,0.4,0.64,-0.31,0.4153,0.22,-0.1953,0.2098,0.21,4103
2025-26,1641740,Jaylen Clark,1610612750,0.42,0.86,-0.01,0.4457,0.03,-0.41569999999999996,0.0285,0.03,3720
2025-26,1630639,A.J. Lawson,1610612761,1.56,-2.26,-0.19,1.9229,-0.22,-2.1429,-0.1785,-0.18,860
2025-26,1629675,Naz Reid,1610612750,0.19,0.82,-0.21,0.1899,0.18,-0.00990000000000002,0.1759,0.18,8666
2025-26,1641744,Zach Edey,1610612763,1.19,4.16,-0.1,1.3907,2.0374,0.6466999999999998,1.7426,1.74,1182
2025-26,1630595,Cade Cunningham,1610612765,0.18,4.55,-0.3,0.1829,0.11,-0.0729,0.1076,0.11,8786
2025-26,2544,LeBron James,1610612747,0.19,-1.09,-0.16,0.1952,0.01,-0.1852,0.0098,0.01,8209
2025-26,1629628,RJ Barrett,1610612761,0.21,0.39,-0.21,0.2152,0,-0.2152,0,0,7279
2025-26,1630173,Precious Achiuwa,1610612758,0.21,1.33,-0.34,0.2209,0,-0.2209,0,0,7022
2025-26,1629023,P.J. Washington,1610612742,0.21,-0.12,-0.29,0.2139,0.03,-0.1839,0.0292,0.03,7232
2025-26,1641764,Brandin Podziemski,1610612744,0.16,-0.19,0.08,0.16,-0.15,-0.31,-0.147,-0.15,9658
2025-26,1629726,Garrison Mathews,1610612754,1.43,1.03,0.16,1.7749,1.0311,-0.7438,0.8313,0.83,832
2025-26,1629599,Amir Coffey,1610612749,0.67,-0.09,-0.07,0.7385,0.14,-0.5985,0.1269,0.13,1942
2025-26,1631106,Tari Eason,1610612745,0.21,0.09,-0.45,0.221,0.52,0.29900000000000004,0.5039,0.5,6249
2025-26,1631117,Walker Kessler,1610612762,1.67,0.46,0.22,2.1994,0.9322,-1.2671999999999999,0.7065,0.71,626
2025-26,1630604,E.J. Liddell,1610612751,0.82,0.44,-0.01,0.931,2.07,1.1389999999999998,1.8133,1.81,1413
2025-26,1631131,Oscar Tshiebwe,1610612762,0.61,2.16,-0.19,0.6701,-0.36,-1.0301,-0.3266,-0.33,1953
2025-26,1641707,Taylor Hendricks,1610612762,0.27,-1.75,-0.06,0.2816,-0.41,-0.6916,-0.3931,-0.39,4638
2025-26,1642348,Justin Edwards,1610612755,0.3,-3.05,-0.26,0.3148,-0.54,-0.8548,-0.5148,-0.51,4087
2025-26,1628976,Wendell Carter Jr.,1610612753,0.14,0.34,-0.04,0.1383,-0.23,-0.3683,-0.2251,-0.23,9236
2025-26,1630611,Gui Santos,1610612744,0.21,1.03,0.05,0.2179,0.09,-0.1279,0.087,0.09,5854
2025-26,203648,Thanasis Antetokounmpo,1610612749,1.55,0.12,0.63,2.0866,1.14,-0.9465999999999999,0.8488,0.85,583
2025-26,1630166,Deni Avdija,1610612757,0.12,-0.1,0.24,0.1262,-0.03,-0.1562,-0.0294,-0.03,9387
2025-26,1641710,Anthony Black,1610612753,0.15,0.73,-0.15,0.156,0.04,-0.11599999999999999,0.039,0.04,7578
2025-26,1642907,Cedric Coward,1610612763,0.17,2.01,-0.15,0.1722,-0.15,-0.3222,-0.1456,-0.15,6655
2025-26,1642862,Liam McNeeley,1610612766,0.69,2.73,0.13,0.7901,0.12,-0.6701,0.1054,0.11,1448
2025-26,1642954,Will Richard,1610612744,0.19,-0.91,0.01,0.1917,0.15,-0.041700000000000015,0.1451,0.15,5892
2025-26,1642955,Kadary Richmond,1610612764,2.25,-0.04,-0.16,3.7365,1.0239,-2.7126,0.616,0.62,302
2025-26,203954,Joel Embiid,1610612755,0.21,1.01,0.14,0.222,0.02,-0.202,0.0192,0.02,4989
2025-26,1630631,Jose Alvarado,1610612740,0.18,2.04,-0.39,0.1908,-0.03,-0.2208,-0.029,-0.03,5669
2025-26,1642357,David Jones Garcia,1610612759,1.97,3.43,-0.11,3.1666,2.0976,-1.069,1.3031,1.3,328
2025-26,1629312,Haywood Highsmith,1610612756,1.78,0.89,0.12,2.7658,1.1561,-1.6097000000000001,0.7425,0.74,359
2025-26,1631128,Christian Braun,1610612743,0.16,1.12,-0.13,0.1664,-0.39,-0.5564,-0.3773,-0.38,5939
2025-26,1629610,DaQuan Jeffries,1610612758,2.25,0,-0.02,4.1537,1.1027,-3.0509999999999997,0.598,0.6,237
2025-26,1629646,Charles Bassey,1610612763,1.25,-0.38,0.15,1.6925,-0.4,-2.0925,-0.2953,-0.3,564
2025-26,1641810,Antonio Reeves,1610612766,2.03,1.52,-0.18,3.6253,0.61,-3.0153000000000003,0.3413,0.34,254
2025-26,202696,Nikola Vučević,1610612741,0.12,-0.56,-0.21,0.119,-0.02,-0.13899999999999998,-0.0195,-0.02,7638
2025-26,1643052,Chaney Johnson,1610612751,0.54,-0.43,0.09,0.6178,0.0905,-0.5273,0.0795,0.08,1434
2025-26,1642949,Yanic Konan Niederhäuser,1610612746,0.46,2.35,0.19,0.5158,-0.15,-0.6658000000000001,-0.1341,-0.13,1691
2025-26,1631214,Alondes Williams,1610612764,1.32,1.37,-0.05,1.9014,1.07,-0.8313999999999999,0.7428,0.74,454
2025-26,1641871,Duop Reath,1610612757,0.64,-0.01,-0.16,0.7612,0.24,-0.5212,0.2014,0.2,1043
2025-26,1641869,Malachi Smith,1610612751,0.48,0,-0.26,0.5418,0.1523,-0.38949999999999996,0.1336,0.13,1432
2025-26,1626192,Pat Connaughton,1610612766,0.58,-2.45,0.02,0.6903,0.57,-0.12030000000000007,0.4822,0.48,1098
2025-26,1630623,Tyson Etienne,1610612751,0.42,2.03,-0.06,0.4716,0.16,-0.3116,0.142,0.14,1577
2025-26,1631288,Jamal Cain,1610612753,0.33,-1.81,-0.13,0.3675,-0.95,-1.3175,-0.862,-0.86,1958
2025-26,1631123,Jamaree Bouyea,1610612756,0.27,0.42,-0.16,0.2866,0.5,0.21339999999999998,0.4625,0.46,2468
2025-26,1641763,Julian Phillips,1610612741,0.37,0.88,-0.02,0.4086,0.24,-0.16860000000000003,0.2149,0.21,1710
2025-26,1628392,Isaiah Hartenstein,1610612760,0.14,0.43,-0.15,0.1507,-0.15,-0.30069999999999997,-0.1438,-0.14,4629
2025-26,202691,Klay Thompson,1610612742,0.11,0.08,-0.49,0.1084,0.01,-0.0984,0.0097,0.01,6436
2025-26,1628380,Zach Collins,1610612741,0.72,0.8,-0.01,0.9171,0.609,-0.30810000000000004,0.4805,0.48,748
2025-26,203552,Seth Curry,1610612744,0.93,1.79,-0.07,1.2685,0.89,-0.37849999999999995,0.6491,0.65,539
2025-26,1631199,Ron Harper Jr.,1610612738,0.48,-1.34,-0.09,0.5573,-0.19,-0.7473000000000001,-0.1633,-0.16,1223
2025-26,1631223,David Roddy,1610612743,1.27,-0.71,-0.04,2.09,0.3472,-1.7428,0.2113,0.21,311
2025-26,1642400,Tristan Enaruna,1610612739,1.16,-0.36,-0.01,1.8117,-0.77,-2.5817,-0.4925,-0.49,355
2025-26,1628418,Thomas Bryant,1610612739,0.19,1.37,0.08,0.2071,0.1,-0.1071,0.0937,0.09,2997
2025-26,201959,Taj Gibson,1610612763,1.03,0,0.1,1.5417,0.4815,-1.0602,0.321,0.32,400
2025-26,201569,Eric Gordon,1610612755,1.19,-1,-0.29,1.9653,0.1665,-1.7988,0.1011,0.1,309
2025-26,1631216,Caleb Houstan,1610612737,1.15,-0.67,-0.02,1.8836,-0.08,-1.9636,-0.0491,-0.05,317
2025-26,1642275,Tidjane Salaün,1610612766,0.22,-1.2,-0.07,0.2395,0.21,-0.0295,0.1939,0.19,2407
2025-26,203937,Kyle Anderson,1610612762,0.15,1.38,-0.14,0.1571,0.17,0.012900000000000023,0.1612,0.16,3650
2025-26,1630567,Scottie Barnes,1610612761,0.05,2.85,-0.22,0.0484,-0.11,-0.15839999999999999,-0.1081,-0.11,11123
2025-26,1641725,Trey Alexander,1610612740,0.8,0.64,-0.37,1.1395,0.14,-0.9994999999999999,0.0978,0.1,464
2025-26,1642886,Koby Brea,1610612756,1,0.42,-0.34,1.6108,0.67,-0.9408,0.4162,0.42,328
2025-26,1642866,Joan Beringer,1610612750,0.34,0.76,0.08,0.393,-0.04,-0.433,-0.0348,-0.03,1336
2025-26,1642362,Payton Sandfort,1610612760,1.13,0,-0.11,1.9797,0.5257,-1.4540000000000002,0.2996,0.3,265
2025-26,1631124,Julian Strawther,1610612743,0.13,0.79,-0.21,0.1396,0.06,-0.0796,0.0569,0.06,3627
2025-26,1642939,Miles Kelly,1610612742,0.64,-1.16,-0.25,0.8563,0.03,-0.8262999999999999,0.0223,0.02,576
2025-26,1627746,Skal Labissiere,1610612764,1.34,-0.32,-0.16,3.0614,0.5522,-2.5092,0.2411,0.24,155
2025-26,1627752,Taurean Prince,1610612749,0.16,0.16,-0.24,0.1776,0.01,-0.1676,0.0093,0.01,2540
2025-26,1643024,Chris Mañon,1610612747,1.16,0.03,0.34,2.4113,0.97,-1.4413000000000002,0.4661,0.47,185
2025-26,1629684,Grant Williams,1610612766,0.14,1.74,0.25,0.1456,-0.41,-0.5556,-0.3839,-0.38,2942
2025-26,1642434,Riley Minix,1610612759,0.93,0.39,-0.17,1.6656,0.5542,-1.1114,0.3106,0.31,255
2025-26,1626220,Royce O'Neale,1610612756,0.04,-4.74,-0.25,0.0448,-0.27,-0.3148,-0.2643,-0.26,9346
2025-26,1641715,Cam Whitmore,1610612764,0.24,-0.99,-0.19,0.2693,-0.3032,-0.5725,-0.2685,-0.27,1547
2025-26,1631114,Jalen Williams,1610612760,0.1,-0.46,-0.16,0.1063,-0.09,-0.1963,-0.0856,-0.09,3891
2025-26,1628404,Josh Hart,1610612752,0.05,-1.45,-0.2,0.0519,-0.07,-0.12190000000000001,-0.0683,-0.07,7884
2025-26,1631207,Dalen Terry,1610612741,0.16,3.36,-0.05,0.1779,-0.14,-0.3179,-0.1288,-0.13,2299
2025-26,1630699,MarJon Beauchamp,1610612755,0.38,1.5,-0.13,0.4684,-0.08,-0.5484,-0.0648,-0.06,851
2025-26,1628368,De'Aaron Fox,1610612759,0.04,-0.22,-0.17,0.042,-0.01,-0.052000000000000005,-0.0098,-0.01,9311
2025-26,1642389,Zyon Pullin,1610612750,1.01,0,-0.15,2.1503,0.4866,-1.6637000000000002,0.2291,0.23,178
2025-26,1629001,De'Anthony Melton,1610612744,0.08,5.54,0.02,0.0793,0.36,0.2807,0.3455,0.35,4761
2025-26,1643133,Lawson Lovering,1610612763,0.92,0.86,-0.02,1.8835,0.7427,-1.1408,0.3647,0.36,193
2025-26,1626167,Myles Turner,1610612749,0.04,-0.91,0.11,0.0446,-0.04,-0.08460000000000001,-0.039,-0.04,7852
2025-26,1631210,Jacob Toppin,1610612737,1.27,0.49,-0.07,5.1176,0.8173,-4.3003,0.2028,0.2,66
2025-26,1630846,Olivier Sarr,1610612739,0.87,0,0.34,1.8604,0.4971,-1.3633000000000002,0.2327,0.23,176
2025-26,1630619,Moussa Cisse,1610612742,0.13,2.39,0.3,0.1431,-0.31,-0.4531,-0.2843,-0.28,2212
2025-26,1641747,DaRon Holmes II,1610612743,0.31,0.56,0.08,0.389,-0.15,-0.539,-0.12,-0.12,801
2025-26,1628389,Bam Adebayo,1610612748,0.03,3.4,0.05,0.0309,-0.48,-0.5109,-0.4706,-0.47,10045
2025-26,1641801,Emanuel Miller,1610612741,0.91,-0.61,-0.11,2.255,0.2573,-1.9977,0.1041,0.1,136
2025-26,1642261,Dalton Knecht,1610612747,0.12,-2.1,-0.26,0.135,-0.07,-0.20500000000000002,-0.0643,-0.06,2255
2025-26,1629014,Anfernee Simons,1610612738,0.05,-1.77,-0.15,0.0508,-0.6666,-0.7173999999999999,-0.6435,-0.64,5567
2025-26,1641815,Isaiah Stevens,1610612758,0.75,0.4,0.06,1.6302,0.5202,-1.11,0.2398,0.24,171
2025-26,201935,James Harden,1610612746,0.03,-0.44,0.01,0.028,-0.3,-0.328,-0.294,-0.29,9878
2025-26,1631243,Mouhamed Gueye,1610612737,0.05,1.06,0.02,0.0487,-0.21,-0.2587,-0.2018,-0.2,4910
2025-26,1629622,Max Strus,1610612739,0.16,0,-0.28,0.1911,0.0145,-0.17659999999999998,0.0125,0.01,1226
2025-26,1643018,LJ Cryer,1610612744,0.18,3.16,-0.2,0.207,1.2109,1.0039,1.0273,1.03,1119
2025-26,1642853,Rasheer Fleming,1610612756,0.08,0.43,-0.06,0.0892,-0.35,-0.4392,-0.3248,-0.32,2582
2025-26,1629026,Kenrich Williams,1610612760,0.06,0.97,-0.17,0.0664,0.18,0.11359999999999999,0.1701,0.17,3438
2025-26,1642352,Keshad Johnson,1610612748,0.16,0.97,0.03,0.1886,-0.64,-0.8286,-0.5489,-0.55,1205
2025-26,203991,Clint Capela,1610612745,0.06,1.16,-0.04,0.0586,-0.09,-0.1486,-0.0853,-0.09,3644
2025-26,1630583,Santi Aldama,1610612763,0.04,-2.26,-0.09,0.0436,-0.8384,-0.882,-0.8049,-0.8,4807
2025-26,1631111,Wendell Moore Jr.,1610612765,0.48,1.87,0.01,0.8784,0.8644,-0.014000000000000012,0.4697,0.47,238
2025-26,1631211,Trevor Keels,1610612748,0.77,-0.24,-0.14,3.0533,0.3163,-2.737,0.0802,0.08,68
2025-26,1630828,Alex Antetokounmpo,1610612749,0.7,0,0.45,2.2078,0.4378,-1.7700000000000002,0.1379,0.14,92
2025-26,1642402,Enrique Freeman,1610612750,0.54,0.11,0.05,1.1841,0.3173,-0.8667999999999999,0.1453,0.15,169
2025-26,1641771,Jalen Slawson,1610612754,0.13,2.01,0.04,0.152,0.8144,0.6624,0.7042,0.7,1277
2025-26,1642884,Vladislav Goldin,1610612748,0.72,0.19,-0.06,2.7735,0.4339,-2.3396,0.1125,0.11,70
2025-26,1642366,Quinten Post,1610612744,0.04,-0.51,-0.11,0.0391,0.16,0.12090000000000001,0.1535,0.15,4757
2025-26,1642911,Rocco Zikarsky,1610612750,0.49,0.02,0.07,1.169,0.2689,-0.9001000000000001,0.113,0.11,145
2025-26,1641753,Chris Livingston,1610612739,0.59,0.24,0.08,2.1896,0.3971,-1.7925,0.1062,0.11,73
2025-26,1628420,Monté Morris,1610612754,0.31,0.48,-0.14,0.5322,0.2873,-0.2449,0.1686,0.17,284
2025-26,1641813,Mark Sears,1610612749,0.46,0.84,0.11,1.3162,0.5244,-0.7918000000000001,0.1839,0.18,108
2025-26,1642368,N'Faly Dante,1610612737,0.51,0.23,-0.03,2.1972,0.3361,-1.8611,0.0776,0.08,60
2025-26,1630658,Colin Castleton,1610612753,0.43,0,-0.18,1.5111,0.2008,-1.3103,0.0574,0.06,80
2025-26,1641726,Dereck Lively II,1610612742,0.15,1.22,0.04,0.2112,0.5272,0.316,0.3772,0.38,503
