season,playerId,teamId,teamN,observedRealizedR1Points,rateAllocatedR1PointsDiagnostic,R1WinEq
2025-26,1630619,1610612742,1291,3.166126165079584,3.166126165079584,0.08445105899562709
2025-26,1630621,1610612740,130,-14.234847227023264,-14.234847227023264,-0.3796904672410182
2025-26,1630623,1610612751,1045,7.43768638896062,7.43768638896062,0.1983877013344784
2025-26,1630625,1610612738,128,-12.270818433477928,-9.7928709326621,-0.3273033219205984
2025-26,1630625,1610612746,28,0.3357569842959962,-2.1421905165198343,0.008955749521833183
2025-26,1630631,1610612740,2313,11.931192660177235,6.991262992858392,0.3182443789972891
2025-26,1630631,1610612752,1265,-1.1163465778394386,3.823583089479406,-0.029776656326743405
2025-26,1630639,1610612761,561,16.53699790616629,16.53699790616629,0.4410964418245496
2025-26,1630643,1610612754,4703,25.020698091830525,25.02069809183053,0.6673847915380974
2025-26,1630644,1610612741,293,-3.555405079759087,0.7211739363575888,-0.0948344154619434
2025-26,1630644,1610612754,103,4.530097498863541,0.2535184827468656,0.1208326867551885
2025-26,1630649,1610612759,19,-2.289750389522434,-2.289750389522434,-0.061075217836734114
2025-26,1630658,1610612753,42,1.2088905568884345,1.2088905568884345,0.032245110401807206
2025-26,1630679,1610612754,1691,-9.336449484389501,-9.336449484389501,-0.2490339945742657
2025-26,1630692,1610612756,3999,38.02448353559884,38.02448353559884,1.0142387684233016
2025-26,1630695,1610612754,2511,28.67338167784755,28.67338167784755,0.7648139465785215
2025-26,1630696,1610612748,3062,21.21471126263429,21.214711262634285,0.5658665318445668
2025-26,1630699,1610612755,563,3.985910835899084,3.9859108358990842,0.10631742817657477
2025-26,1630700,1610612737,6686,-11.51184690119851,-11.51184690119851,-0.3070590403264316
